Frame,Time (Seconds),X,Y,Z,X,Y,Z
370,1.027778,1.365501,1.011552,36.555088,1686.540894,5559.086914,1831.071045
371,1.030556,1.365214,1.010798,36.554420,1686.540771,5559.103027,1831.069702
372,1.033333,1.366427,1.010791,36.555115,1686.540771,5559.121582,1831.056763
373,1.036111,1.365029,1.009312,36.554882,1686.540649,5559.139160,1831.052856
374,1.038889,1.366108,1.009513,36.554863,1686.539795,5559.154297,1831.041626
375,1.041667,1.366777,1.010957,36.555565,1686.534668,5559.155273,1831.026733
376,1.044444,1.365835,1.010281,36.556030,1686.553467,5559.158203,1831.040527
377,1.047222,1.365514,1.010537,36.556034,1686.551514,5559.153809,1831.037476
378,1.050000,1.366109,1.011491,36.555965,1686.543945,5559.178711,1831.046997
379,1.052778,1.365932,1.011168,36.555984,1686.535889,5559.165039,1831.058716
380,1.055556,1.367740,1.010627,36.556538,1686.562378,5559.158203,1831.082642
381,1.058333,1.367287,1.011274,36.556007,1686.552368,5559.153320,1831.081665
382,1.061111,1.368317,1.011433,36.556370,1686.567139,5559.165527,1831.083252
383,1.063889,1.368679,1.011001,36.556732,1686.566895,5559.172363,1831.091187
384,1.066667,1.367646,1.011530,36.556255,1686.557739,5559.161133,1831.085327
385,1.069444,1.369281,1.011587,36.556614,1686.565552,5559.182129,1831.080322
386,1.072222,1.366685,1.011562,36.556244,1686.543579,5559.186035,1831.069702
387,1.075000,1.367871,1.010912,36.557480,1686.552246,5559.205078,1831.064697
388,1.077778,1.367619,1.011191,36.557262,1686.542847,5559.220703,1831.038452
389,1.080556,1.368113,1.011122,36.557060,1686.552124,5559.255859,1831.046021
390,1.083333,1.367998,1.009933,36.556526,1686.561523,5559.258789,1831.037354
391,1.086111,1.368218,1.010644,36.557404,1686.553589,5559.269043,1831.040405
392,1.088889,1.368088,1.011147,36.557335,1686.549072,5559.275391,1831.041992
393,1.091667,1.368892,1.011903,36.558174,1686.553833,5559.295410,1831.039795
394,1.094444,1.368598,1.010752,36.558041,1686.567139,5559.289551,1831.047241
395,1.097222,1.369377,1.011255,36.557903,1686.546753,5559.289062,1831.045044
396,1.100000,1.369056,1.010275,36.557537,1686.565186,5559.300293,1831.056519
397,1.102778,1.368774,1.011975,36.557526,1686.556641,5559.286133,1831.050903
398,1.105556,1.369447,1.010799,36.558029,1686.564453,5559.272949,1831.064819
399,1.108333,1.369107,1.011794,36.558205,1686.565674,5559.289062,1831.064209
400,1.111111,1.369464,1.012259,36.557682,1686.560303,5559.291992,1831.051636
401,1.113889,1.369504,1.011828,36.557976,1686.556885,5559.310547,1831.065308
402,1.116667,1.369227,1.011940,36.558491,1686.563232,5559.304688,1831.058594
403,1.119444,1.370561,1.010489,36.558273,1686.565552,5559.331055,1831.056641
404,1.122222,1.369532,1.012585,36.558319,1686.556641,5559.331543,1831.053223
405,1.125000,1.370051,1.011793,36.558891,1686.556030,5559.359863,1831.060791
406,1.127778,1.370234,1.012132,36.557842,1686.543457,5559.350586,1831.035156
407,1.130556,1.369516,1.010909,36.558990,1686.565796,5559.348145,1831.045410
408,1.133333,1.370171,1.010721,36.558681,1686.553711,5559.384277,1831.037476
409,1.136111,1.368833,1.011473,36.559441,1686.572632,5559.358887,1831.039795
410,1.138889,1.369088,1.010269,36.558277,1686.554077,5559.360352,1831.026123
411,1.141667,1.370208,1.011733,36.559929,1686.564331,5559.381836,1831.038574
412,1.144444,1.369801,1.011874,36.559666,1686.569092,5559.361816,1831.060791
413,1.147222,1.371291,1.012697,36.559963,1686.575073,5559.390137,1831.066650
414,1.150000,1.370853,1.012318,36.559265,1686.559692,5559.368164,1831.066650
415,1.152778,1.370577,1.013218,36.559135,1686.564941,5559.375000,1831.064941
416,1.155556,1.371057,1.012766,36.559734,1686.584717,5559.395020,1831.072510
417,1.158333,1.371312,1.012338,36.559750,1686.587036,5559.397949,1831.072144
418,1.161111,1.370851,1.013417,36.559528,1686.572876,5559.398438,1831.058716
419,1.163889,1.370623,1.012996,36.559238,1686.567139,5559.419434,1831.051025
420,1.166667,1.371191,1.013151,36.560215,1686.560547,5559.429199,1831.038940
421,1.169444,1.371106,1.011223,36.559448,1686.568115,5559.453125,1831.029663
422,1.172222,1.370802,1.012119,36.560715,1686.557495,5559.462891,1831.038330
423,1.175000,1.372120,1.013106,36.559715,1686.559692,5559.462402,1831.042114
424,1.177778,1.372734,1.012027,36.559898,1686.579956,5559.491211,1831.041992
425,1.180556,1.371516,1.011450,36.560604,1686.574585,5559.476562,1831.061646
426,1.183333,1.372851,1.011594,36.560993,1686.576538,5559.499512,1831.057251
427,1.186111,1.372514,1.013190,36.561455,1686.576050,5559.499023,1831.049927
428,1.188889,1.371150,1.012114,36.560513,1686.570679,5559.502441,1831.055786
429,1.191667,1.372383,1.013864,36.560474,1686.556274,5559.513672,1831.057739
430,1.194444,1.372974,1.013124,36.560825,1686.578735,5559.511719,1831.054565
431,1.197222,1.372587,1.012964,36.561153,1686.582397,5559.522461,1831.046387
432,1.200000,1.372399,1.013306,36.560833,1686.592407,5559.533203,1831.055420
433,1.202778,,,,,,
434,1.205556,1.374332,1.013841,36.560528,1686.560669,5559.572754,1831.031616
435,1.208333,1.374215,1.012918,36.562019,1686.543945,5559.591797,1831.048950
436,1.211111,1.373331,1.012902,36.562859,1686.556396,5559.610352,1831.062256
437,1.213889,1.373172,1.013169,36.562881,1686.560791,5559.624512,1831.052490
438,1.216667,1.373844,1.012999,36.561752,1686.564575,5559.591309,1831.028442
439,1.219444,1.374320,1.013219,36.562149,1686.550049,5559.631348,1831.029053
440,1.222222,1.373498,1.013147,36.563705,1686.546631,5559.632324,1831.049316
441,1.225000,1.374069,1.013963,36.563095,1686.549316,5559.621094,1831.051392
442,1.227778,1.373793,1.013995,36.563126,1686.556519,5559.639160,1831.049683
443,1.230556,1.373817,1.013546,36.562443,1686.560181,5559.648438,1831.060669
444,1.233333,1.373528,1.013085,36.562775,1686.554199,5559.654297,1831.023193
445,1.236111,1.375221,1.013241,36.564056,1686.559204,5559.657227,1831.052124
446,1.238889,1.374916,1.013355,36.564121,1686.551392,5559.668457,1831.040771
447,1.241667,1.375154,1.013329,36.563179,1686.546265,5559.687012,1831.047119
448,1.244444,1.376240,1.014822,36.563900,1686.556152,5559.689941,1831.058716
449,1.247222,1.375253,1.014005,36.564011,1686.562744,5559.687988,1831.057129
450,1.250000,1.375945,1.014514,36.564186,1686.558960,5559.703613,1831.051025
451,1.252778,1.375375,1.014694,36.563343,1686.539185,5559.689453,1831.054321
452,1.255556,1.376498,1.014603,36.564831,1686.542603,5559.714355,1831.039551
453,1.258333,1.373842,1.013471,36.563900,1686.552979,5559.676270,1831.042603
454,1.261111,1.374977,1.013066,36.564507,1686.573975,5559.717285,1831.032104
455,1.263889,1.375466,1.013068,36.564857,1686.573242,5559.721680,1831.055420
456,1.266667,1.376231,1.013849,36.564487,1686.570801,5559.747559,1831.079102
457,1.269444,1.377112,1.015262,36.564701,1686.563721,5559.730957,1831.070312
458,1.272222,1.376835,1.014794,36.564892,1686.552734,5559.747070,1831.074951
459,1.275000,,,,,,
460,1.277778,,,,,,
461,1.280556,,,,,,
462,1.283333,1.377674,1.013487,36.563766,1686.534424,5559.828613,1831.059082
463,1.286111,1.377903,1.013501,36.564220,1686.559814,5559.817383,1831.055908
464,1.288889,1.379164,1.013890,36.565208,1686.553101,5559.864258,1831.053833
465,1.291667,1.379006,1.013500,36.563972,1686.535522,5559.863281,1831.043823
466,1.294444,1.378846,1.013690,36.563721,1686.565674,5559.873535,1831.051514
467,1.297222,1.377508,1.012709,36.564465,1686.556152,5559.854004,1831.066895
468,1.300000,1.378803,1.014039,36.565414,1686.559448,5559.879395,1831.052368
469,1.302778,1.379456,1.014749,36.565876,1686.576050,5559.856445,1831.052368
470,1.305556,1.378755,1.014632,36.566181,1686.567871,5559.854492,1831.072021
471,1.308333,1.378794,1.014439,36.565918,1686.572876,5559.855469,1831.084473
472,1.311111,1.378215,1.014722,36.565681,1686.572998,5559.850586,1831.074463
473,1.313889,1.379300,1.015123,36.565353,1686.578735,5559.875488,1831.079712
474,1.316667,1.379803,1.014520,36.566628,1686.562744,5559.875488,1831.057007
475,1.319444,1.378094,1.014793,36.566025,1686.555420,5559.892090,1831.046997
476,1.322222,1.377716,1.014668,36.566612,1686.559326,5559.883301,1831.058350
477,1.325000,1.379591,1.013879,36.565945,1686.566772,5559.909180,1831.054077
478,1.327778,1.378877,1.014344,36.567169,1686.583862,5559.916504,1831.062256
479,1.330556,1.378693,1.014336,36.566753,1686.576782,5559.918457,1831.074585
480,1.333333,1.378639,1.014488,36.566708,1686.568726,5559.925781,1831.066895
481,1.336111,1.380375,1.015074,36.567493,1686.564087,5559.983887,1831.051758
482,1.338889,1.380324,1.014458,36.565769,1686.576172,5559.954590,1831.067139
483,1.341667,1.380413,1.016000,36.566090,1686.577148,5559.966797,1831.059814
484,1.344444,1.380723,1.015313,36.566376,1686.575073,5559.970703,1831.073975
485,1.347222,1.380892,1.014354,36.566479,1686.585815,5559.979492,1831.087524
486,1.350000,1.380731,1.015756,36.566376,1686.583862,5560.005859,1831.087280
487,1.352778,1.380330,1.014800,36.566727,1686.575439,5559.976562,1831.082520
488,1.355556,1.380921,1.014689,36.567387,1686.581177,5560.029297,1831.069946
489,1.358333,1.380522,1.014027,36.566090,1686.585205,5560.029297,1831.071045
490,1.361111,1.382134,1.014876,36.566971,1686.576050,5560.076660,1831.062134
491,1.363889,1.381606,1.015095,36.567127,1686.572021,5560.098633,1831.051025
492,1.366667,1.380764,1.013801,36.565941,1686.576660,5560.076660,1831.050049
493,1.369444,1.381167,1.014855,36.567715,1686.555786,5560.101074,1831.034790
494,1.372222,1.381920,1.014045,36.568645,1686.567383,5560.116699,1831.037354
495,1.375000,1.381985,1.015172,36.567383,1686.563721,5560.125000,1831.043701
496,1.377778,1.382544,1.015537,36.566895,1686.580933,5560.134766,1831.054077
497,1.380556,1.384116,1.015186,36.567459,1686.591309,5560.133301,1831.058716
498,1.383333,1.383862,1.015561,36.568161,1686.585693,5560.140137,1831.060425
499,1.386111,1.383095,1.014762,36.568607,1686.587524,5560.135742,1831.062744
500,1.388889,1.383843,1.014198,36.567703,1686.606079,5560.130859,1831.079102
501,1.391667,1.383211,1.016631,36.567867,1686.590576,5560.114746,1831.074585
502,1.394444,1.384317,1.016510,36.567745,1686.601807,5560.150879,1831.064697
503,1.397222,1.382849,1.014950,36.567604,1686.593384,5560.122559,1831.059448
504,1.400000,1.383289,1.016293,36.569008,1686.592041,5560.144043,1831.057861
505,1.402778,1.383869,1.015581,36.568901,1686.589966,5560.186523,1831.055298
506,1.405556,1.383561,1.015130,36.568775,1686.603516,5560.174805,1831.057007
507,1.408333,1.383450,1.015839,36.568821,1686.601196,5560.186035,1831.058472
508,1.411111,1.383603,1.016379,36.570812,1686.594238,5560.176270,1831.054810
509,1.413889,1.383955,1.016125,36.570629,1686.619263,5560.202148,1831.086548
510,1.416667,1.384133,1.015156,36.570141,1686.609497,5560.218262,1831.074951
511,1.419444,1.384588,1.015541,36.568977,1686.604980,5560.214844,1831.077881
512,1.422222,1.384227,1.017113,36.568848,1686.602905,5560.227051,1831.061768
513,1.425000,1.384835,1.016059,36.569382,1686.605835,5560.245605,1831.059937
514,1.427778,1.385562,1.016428,36.569500,1686.614990,5560.273926,1831.067383
515,1.430556,1.385467,1.016371,36.568779,1686.609497,5560.263184,1831.050659
516,1.433333,,,,,,
517,1.436111,,,,,,
518,1.438889,1.386751,1.015969,36.569767,1686.610596,5560.299316,1831.050659
519,1.441667,1.386685,1.015812,36.570461,1686.623291,5560.320801,1831.054321
520,1.444444,1.386104,1.015113,36.570683,1686.614014,5560.327637,1831.064941
521,1.447222,1.386997,1.015412,36.570732,1686.628418,5560.332520,1831.071411
522,1.450000,1.387581,1.014792,36.570358,1686.639160,5560.334473,1831.081665
523,1.452778,1.388364,1.015390,36.570034,1686.630249,5560.348145,1831.079468
524,1.455556,1.386932,1.014923,36.570580,1686.630249,5560.345703,1831.084961
525,1.458333,1.387256,1.015576,36.570869,1686.625732,5560.353516,1831.065918
526,1.461111,1.387023,1.015104,36.570679,1686.628174,5560.361816,1831.079712
527,1.463889,1.387740,1.015545,36.570217,1686.638672,5560.367676,1831.069458
528,1.466667,1.388093,1.015439,36.570713,1686.636963,5560.381836,1831.071167
529,1.469444,1.387353,1.015715,36.570961,1686.627808,5560.372070,1831.070679
530,1.472222,1.387778,1.015278,36.571991,1686.632812,5560.400391,1831.072144
531,1.475000,1.388682,1.015349,36.571827,1686.651611,5560.413574,1831.086304
532,1.477778,,,,,,
533,1.480556,,,,,,
534,1.483333,,,,,,
535,1.486111,1.388330,1.015713,36.571819,1686.642578,5560.427734,1831.078857
536,1.488889,1.388351,1.015957,36.571365,1686.637939,5560.417969,1831.067261
537,1.491667,1.388767,1.016017,36.572121,1686.631958,5560.445801,1831.062622
538,1.494444,,,,,,
539,1.497222,,,,,,
540,1.500000,1.389248,1.015002,36.571899,1686.642090,5560.477539,1831.093628
541,1.502778,1.388763,1.015573,36.570759,1686.619507,5560.479492,1831.090698
542,1.505556,1.389097,1.014770,36.572292,1686.657959,5560.472168,1831.085938
543,1.508333,1.390183,1.015520,36.573437,1686.643188,5560.495605,1831.073120
544,1.511111,1.389023,1.015599,36.573948,1686.664429,5560.489746,1831.085449
545,1.513889,1.388194,1.015591,36.571915,1686.624146,5560.525879,1831.081665
546,1.516667,1.389015,1.014770,36.571671,1686.629395,5560.538086,1831.095459
547,1.519444,1.389879,1.014894,36.573433,1686.664673,5560.524902,1831.077393
548,1.522222,1.388330,1.016073,36.571892,1686.622314,5560.553711,1831.075439
549,1.525000,1.389605,1.015523,36.572250,1686.636230,5560.579102,1831.095825
550,1.527778,1.389433,1.015321,36.572170,1686.645996,5560.578125,1831.089355
551,1.530556,1.389230,1.015397,36.572170,1686.650024,5560.593750,1831.089233
552,1.533333,1.390037,1.015720,36.572460,1686.630493,5560.610840,1831.080933
553,1.536111,1.390680,1.014880,36.572849,1686.631592,5560.617676,1831.072266
554,1.538889,1.389630,1.015074,36.573330,1686.646362,5560.642090,1831.069092
555,1.541667,1.389226,1.015478,36.572693,1686.632202,5560.638184,1831.064575
556,1.544444,1.389626,1.015466,36.572289,1686.635376,5560.627930,1831.064575
557,1.547222,1.390077,1.015349,36.573219,1686.640137,5560.660645,1831.064941
558,1.550000,1.390443,1.015041,36.573006,1686.624390,5560.665527,1831.059937
559,1.552778,1.389462,1.015512,36.573711,1686.632812,5560.665039,1831.052246
560,1.555556,1.389589,1.015811,36.573917,1686.620972,5560.657227,1831.054321
561,1.558333,1.389377,1.015508,36.574200,1686.643677,5560.670410,1831.062622
562,1.561111,1.389509,1.015649,36.573734,1686.640015,5560.666504,1831.058594
563,1.563889,1.390197,1.015141,36.574123,1686.657104,5560.688965,1831.067261
564,1.566667,1.391262,1.014889,36.574677,1686.646240,5560.709961,1831.063843
565,1.569444,1.390943,1.014365,36.573868,1686.645142,5560.722168,1831.048218
566,1.572222,1.390043,1.014691,36.574619,1686.628174,5560.720703,1831.051147
567,1.575000,1.390355,1.015509,36.574127,1686.637939,5560.736816,1831.048340
568,1.577778,1.391380,1.015492,36.574482,1686.619995,5560.748047,1831.050537
569,1.580556,1.390743,1.013813,36.575241,1686.641235,5560.762695,1831.062256
570,1.583333,1.392365,1.014765,36.575085,1686.629517,5560.772949,1831.041138
571,1.586111,1.391299,1.014042,36.576309,1686.643433,5560.767578,1831.061279
572,1.588889,1.391223,1.016278,36.575901,1686.628784,5560.745117,1831.044312
573,1.591667,1.391248,1.015095,36.575325,1686.634888,5560.751953,1831.071411
574,1.594444,1.391877,1.014942,36.576069,1686.645874,5560.766602,1831.076782
575,1.597222,1.392172,1.015805,36.575878,1686.644409,5560.769531,1831.079102
576,1.600000,1.392805,1.014743,36.576347,1686.650024,5560.784668,1831.092407
577,1.602778,1.392491,1.015053,36.575317,1686.649292,5560.756836,1831.096313
578,1.605556,1.392679,1.015355,36.576305,1686.651978,5560.786133,1831.090210
579,1.608333,1.392096,1.014439,36.575115,1686.655884,5560.790039,1831.080078
580,1.611111,1.392377,1.014453,36.576965,1686.650757,5560.825195,1831.083984
581,1.613889,1.391608,1.014777,36.576504,1686.651611,5560.821289,1831.089233
582,1.616667,1.391972,1.014170,36.575535,1686.641846,5560.837402,1831.072510
583,1.619444,1.392033,1.014899,36.576454,1686.630615,5560.837402,1831.084473
584,1.622222,1.392781,1.015689,36.576366,1686.625610,5560.843750,1831.093506
585,1.625000,1.392352,1.016230,36.576340,1686.623291,5560.834473,1831.084473
586,1.627778,1.392590,1.015399,36.576340,1686.634277,5560.833496,1831.090332
587,1.630556,1.393129,1.015129,36.576675,1686.634033,5560.861328,1831.085327
588,1.633333,1.392675,1.016121,36.578316,1686.631958,5560.903320,1831.074829
589,1.636111,1.392877,1.015071,36.576950,1686.648560,5560.886230,1831.087280
590,1.638889,1.393049,1.015329,36.577034,1686.628052,5560.905762,1831.081665
591,1.641667,1.393905,1.014732,36.577847,1686.637085,5560.934570,1831.076782
592,1.644444,1.394019,1.015140,36.578045,1686.627197,5560.916016,1831.086182
593,1.647222,1.393428,1.015108,36.576801,1686.646240,5560.898438,1831.077148
594,1.650000,1.393207,1.016136,36.576881,1686.632080,5560.891113,1831.083374
595,1.652778,1.393021,1.015281,36.577042,1686.658569,5560.917480,1831.084839
596,1.655556,1.393623,1.015385,36.578156,1686.638184,5560.944824,1831.090942
597,1.658333,1.393896,1.015036,36.579144,1686.639404,5560.952637,1831.078003
598,1.661111,1.393904,1.015219,36.577259,1686.653564,5560.939941,1831.069336
599,1.663889,1.394246,1.015219,36.578602,1686.630981,5560.973633,1831.080933
600,1.666667,1.394338,1.014071,36.578766,1686.659668,5560.976074,1831.087402
601,1.669444,1.394121,1.014595,36.579025,1686.649780,5561.002441,1831.069214
602,1.672222,1.393950,1.014945,36.578621,1686.637329,5560.995117,1831.079834
603,1.675000,1.394446,1.015518,36.578979,1686.633545,5561.017090,1831.054443
604,1.677778,1.393752,1.014813,36.578632,1686.627686,5561.023926,1831.055664
605,1.680556,1.395030,1.014362,36.579456,1686.641113,5561.044922,1831.067627
606,1.683333,1.395168,1.013962,36.579578,1686.658691,5561.047852,1831.062988
607,1.686111,1.394552,1.014718,36.579868,1686.644409,5561.049316,1831.060303
608,1.688889,1.395233,1.014869,36.580135,1686.644043,5561.062988,1831.059204
609,1.691667,1.395591,1.015535,36.580002,1686.630371,5561.073242,1831.056030
610,1.694444,1.394652,1.014146,36.579597,1686.635254,5561.070312,1831.063354
